,code,geom,box
704,S_k_11722,"                                            geometry
0  POLYGON ((149.61596 -26.82652, 149.59584 -26.8...","{'lats': [-26.826524854160805, -26.82652342393361, -26.808472989262015, -26.8084715601487], 'lons': [149.61595888308594, 149.5958395233174, 149.5958395233174, 149.61595569601053]}"
705,S_k_11730,"                                            geometry
0  POLYGON ((149.43596 -26.82822, 149.41584 -26.8...","{'lats': [-26.82822485196602, -26.82822342163391, -26.810172991298924, -26.81017156208073], 'lons': [149.435959033161, 149.41583937310128, 149.41583937310128, 149.4359558458034]}"
706,S_k_11731,"                                            geometry
0  POLYGON ((149.52156 -26.85382, 149.50144 -26.8...","{'lats': [-26.85382481890364, -26.853823386991255, -26.835773021983496, -26.835771591185516], 'lons': [149.52156129472615, 149.5014371094108, 149.5014371094108, 149.521558103117]}"
707,S_k_11732,"                                            geometry
0  POLYGON ((149.47446 -26.84162, 149.45434 -26.8...","{'lats': [-26.84162483466262, -26.841623403503426, -26.82357300735782, -26.82357157731279], 'lons': [149.474460216572, 149.45433818857805, 149.45433818857805, 149.4744570269895]}"
708,S_k_11733,"                                            geometry
0  POLYGON ((149.43006 -26.85772, 149.40994 -26.8...","{'lats': [-26.857724813864895, -26.857723381711708, -26.839673026659906, -26.83967159562119], 'lons': [149.4300616395268, 149.4099367642861, 149.4099367642861, 149.4300584472696]}"
709,S_k_11734,"                                            geometry
0  POLYGON ((149.42977 -26.92462, 149.40963 -26.9...","{'lats': [-26.924624727353176, -26.924623291066702, -26.906573106952433, -26.906571671781712], 'lons': [149.4297675651234, 149.40963083312485, 149.40963083312485, 149.42976436173447]}"
710,S_k_11747,"                                            geometry
0  POLYGON ((150.88862 -26.41613, 150.86858 -26.4...","{'lats': [-26.416125381200754, -26.416123976212177, -26.39807250019988, -26.398071096317466], 'lons': [150.8886230409897, 150.86857539920447, 150.86857539920447, 150.88861992150873]}"
711,S_k_11750,"                                            geometry
0  POLYGON ((150.65807 -26.91982, 150.63793 -26.9...","{'lats': [-26.91982473356519, -26.91982329757543, -26.901773101186865, -26.90177166631277], 'lons': [150.65806713927947, 150.6379312593684, 150.6379312593684, 150.65806393669016]}"
712,S_k_11754,"                                            geometry
0  POLYGON ((151.38922 -25.13103, 151.36938 -25.1...","{'lats': [-25.131026994442546, -25.13102566737436, -25.1129710042296, -25.112969678244646], 'lons': [151.38921569874918, 151.36938284399142, 151.36938284399142, 151.38921278439884]}"
713,S_k_11755,"                                            geometry
0  POLYGON ((151.52020 -24.99313, 151.50039 -24.9...","{'lats': [-24.9931271641233, -24.993125845320247, -24.97507084698988, -24.97506952926771], 'lons': [151.52020461087247, 151.50039394259088, 151.50039394259088, 151.52020171797145]}"
714,S_k_11760,"                                            geometry
0  POLYGON ((152.70967 -25.84393, 152.68972 -25.8...","{'lats': [-25.84392610655437, -25.84392473646405, -25.825871827364846, -25.825870458370254], 'lons': [152.70967434147855, 152.6897241449717, 152.6897241449717, 152.70967131452713]}"
715,S_k_11784,"                                            geometry
0  POLYGON ((151.96652 -26.41323, 151.94648 -26.4...","{'lats': [-26.413225384904944, -26.413223980094084, -26.39517249676312, -26.395171093058366], 'lons': [151.96652279045333, 151.94647564997777, 151.94647564997777, 151.9665196714463]}"
716,S_k_11785,"                                            geometry
0  POLYGON ((152.02452 -26.41313, 152.00448 -26.4...","{'lats': [-26.413125385032675, -26.413123980227937, -26.395072496644616, -26.39507109294599], 'lons': [152.0245227818148, 152.0044756586244, 152.0044756586244, 152.0245196628241]}"
717,S_k_11786,"                                            geometry
0  POLYGON ((152.00362 -26.38293, 151.98358 -26.3...","{'lats': [-26.382925423590454, -26.382924020635897, -26.364872460871016, -26.364871059022008], 'lons': [152.00362017506183, 151.98357826784311, 151.98357826784311, 152.00361706100355]}"
718,S_k_11790,"                                            geometry
0  POLYGON ((151.95592 -26.37473, 151.93588 -26.3...","{'lats': [-26.374725434054493, -26.374724031602135, -26.356672451162712, -26.356671049815755], 'lons': [151.9559194679818, 151.93587897559217, 151.93587897559217, 151.95591635526182]}"
719,S_k_11803,"                                            geometry
0  POLYGON ((149.46352 -23.97013, 149.44387 -23.9...","{'lats': [-23.97012840140763, -23.97012714336516, -23.952069701175894, -23.95206844419746], 'lons': [149.46352488737284, 149.44387374403266, 149.44387374403266, 149.46352215038314]}"
720,S_k_11806,"                                            geometry
0  POLYGON ((149.51923 -24.00693, 149.49957 -24.0...","{'lats': [-24.006928357565478, -24.006927097353813, -23.98886974175217, -23.98886848260513], 'lons': [149.51922767890503, 149.4995709497444, 149.4995709497444, 149.51922493640225]}"
721,S_k_11807,"                                            geometry
0  POLYGON ((149.52632 -23.91463, 149.50668 -23.9...","{'lats': [-23.914628467432923, -23.914627212659646, -23.896569640072673, -23.89656838636255], 'lons': [149.5263206879574, 149.50667794759812, 149.50667794759812, 149.5263179592692]}"
722,S_k_11811,"                                            geometry
0  POLYGON ((152.81242 -27.45482, 152.79218 -27.4...","{'lats': [-27.454824036566425, -27.454822567351545, -27.43677374819605, -27.43677228010725], 'lons': [152.8124152638154, 152.79218308982223, 152.79218308982223, 152.81241197118806]}"
723,S_k_11820,"                                            geometry
0  POLYGON ((152.91622 -27.46492, 152.89598 -27.4...","{'lats': [-27.46492402331927, -27.464922553474132, -27.446873760494977, -27.44687229177612], 'lons': [152.91621618524766, 152.89598216753126, 152.89598216753126, 152.9162128909026]}"
724,S_k_11826,"                                            geometry
0  POLYGON ((149.20255 -25.55523, 149.18265 -25.5...","{'lats': [-25.555226468260308, -25.55522511565253, -25.537171491970867, -25.53717014045369], 'lons': [149.20255032446795, 149.18264818495336, 149.18264818495336, 149.20254734346705]}"
725,S_k_11827,"                                            geometry
0  POLYGON ((149.19665 -25.53543, 149.17675 -25.5...","{'lats': [-25.535426492961083, -25.535425141549293, -25.51737146907015, -25.51737011874861], 'lons': [149.19664869077107, 149.17674982021688, 149.17674982021688, 149.1966457129039]}"
726,S_k_11828,"                                            geometry
0  POLYGON ((149.24516 -25.64933, 149.22524 -25.6...","{'lats': [-25.649326350682355, -25.649324992385324, -25.631271600986075, -25.631270243781305], 'lons': [149.24515811223117, 149.2252403897295, 149.2252403897295, 149.2451551163061]}"
727,S_k_11829,"                                            geometry
0  POLYGON ((149.33263 -25.35743, 149.31276 -25.3...","{'lats': [-25.35742671440212, -25.35742537372492, -25.339371263785974, -25.339369924195918], 'lons': [149.33263408117728, 149.31276444384386, 149.31276444384386, 149.33263113138167]}"
728,S_k_11830,"                                            geometry
0  POLYGON ((149.26844 -25.45803, 149.24856 -25.4...","{'lats': [-25.458026589387124, -25.45802524264688, -25.43997137967526, -25.439970034023904], 'lons': [149.26844232101243, 149.24855619608874, 149.24855619608874, 149.26843935537386]}"
729,S_k_11831,"                                            geometry
0  POLYGON ((149.28233 -25.33993, 149.26247 -25.3...","{'lats': [-25.33992673611292, -25.33992539648942, -25.32187124366114, -25.321869905124483], 'lons': [149.28233265232058, 149.26246587407533, 149.26246587407533, 149.28232970527503]}"
730,S_k_11837,"                                            geometry
0  POLYGON ((151.05736 -24.44433, 151.03764 -24.4...","{'lats': [-24.44432783262847, -24.444326546540704, -24.426270227732616, -24.42626894271656], 'lons': [151.0573612921451, 151.03763730347686, 151.03763730347686, 151.05735848357597]}"
731,S_k_11845,"                                            geometry
0  POLYGON ((152.84874 -26.61923, 152.82866 -26.6...","{'lats': [-26.619225121078586, -26.619223703621955, -26.601172741560344, -26.601171325213677], 'lons': [152.84874068235396, 152.82865774118298, 152.828657741183, 152.8487375295525]}"
732,S_k_11846,"                                            geometry
0  POLYGON ((152.89263 -26.54533, 152.87256 -26.5...","{'lats': [-26.545325215886322, -26.545323802971307, -26.527272653586646, -26.527271241780202], 'lons': [152.8926342416075, 152.8725641880051, 152.8725641880051, 152.89263110095945]}"
733,S_k_11847,"                                            geometry
0  POLYGON ((149.07871 -23.81383, 149.05909 -23.8...","{'lats': [-23.813828587055113, -23.81382733821241, -23.79576952937963, -23.795768281598487], 'lons': [149.07871309356233, 149.05908554951054, 149.05908554951054, 149.0787103799113]}"
734,S_k_11848,"                                            geometry
0  POLYGON ((149.08841 -23.75993, 149.06879 -23.7...","{'lats': [-23.759928650863753, -23.75992740518858, -23.741869470340166, -23.741868225725703], 'lons': [149.08840904990961, 149.0687895971723, 149.0687895971723, 149.08840634427818]}"
735,S_k_11850,"                                            geometry
0  POLYGON ((149.06791 -23.83263, 149.04828 -23.8...","{'lats': [-23.832628564773444, -23.83262731482532, -23.814569549996957, -23.814568301110693], 'lons': [149.06791450678742, 149.04828413488534, 149.04828413488534, 149.06791179033578]}"
736,S_k_11851,"                                            geometry
0  POLYGON ((149.13041 -23.80653, 149.11079 -23.8...","{'lats': [-23.806528595703476, -23.806527347289922, -23.788469521377422, -23.78846827402531], 'lons': [149.13041254520374, 149.1107860984125, 149.1107860984125, 149.1304098326397]}"
737,S_k_11853,"                                            geometry
0  POLYGON ((151.48152 -25.22183, 151.46168 -25.2...","{'lats': [-25.22182688234734, -25.221825549827056, -25.203771108118293, -25.203769776682808], 'lons': [151.48152304445816, 151.46167549119315, 151.46167549119315, 151.48152011592668]}"
738,S_k_11854,"                                            geometry
0  POLYGON ((151.50132 -25.17923, 151.48148 -25.1...","{'lats': [-25.179226934974682, -25.179225605013308, -25.161171059342617, -25.1611697304653], 'lons': [151.50131959367204, 151.48147894530817, 151.48147894530817, 151.50131667179957]}"
739,S_k_11855,"                                            geometry
0  POLYGON ((151.44773 -25.31083, 151.42787 -25.3...","{'lats': [-25.310826772190993, -25.310825434318993, -25.29277121021935, -25.29276987343368], 'lons': [151.4477302792927, 151.42786824938744, 151.42786824938744, 151.44772733681634]}"
740,S_k_11856,"                                            geometry
0  POLYGON ((151.41883 -25.30023, 151.39897 -25.3...","{'lats': [-25.300226785325414, -25.300225448091208, -25.282171198044917, -25.28216986189686], 'lons': [151.41882941580764, 151.3989691137039, 151.3989691137039, 151.4188264749945]}"
741,S_k_11866,"                                            geometry
0  POLYGON ((152.55656 -25.69683, 152.53664 -25.6...","{'lats': [-25.696826291214094, -25.696824930041906, -25.678771656127083, -25.678770296047997], 'lons': [152.55656205817996, 152.53663644000494, 152.53663644000494, 152.556559054702]}"
742,S_k_11868,"                                            geometry
0  POLYGON ((152.48846 -25.71013, 152.46854 -25.7...","{'lats': [-25.710126274548948, -25.710124912571317, -25.692071671580013, -25.69207031069572], 'lons': [152.48846316483133, 152.46853533229512, 152.46853533229512, 152.4884601592362]}"
743,S_k_11869,"                                            geometry
0  POLYGON ((152.40566 -25.71453, 152.38573 -25.7...","{'lats': [-25.714526269034305, -25.714524906790174, -25.69647167669354, -25.696470315542822], 'lons': [152.4056635311137, 152.38573496566252, 152.38573496566252, 152.40566052481796]}"
744,S_k_11870,"                                            geometry
0  POLYGON ((152.39836 -25.64783, 152.37844 -25.6...","{'lats': [-25.647826352559022, -25.647824994352746, -25.629771599246002, -25.629770242131965], 'lons': [152.3983579877844, 152.3784405142953, 152.3784405142953, 152.39835499209764]}"
745,S_k_11871,"                                            geometry
0  POLYGON ((152.47745 -25.57613, 152.45755 -25.5...","{'lats': [-25.576126442172402, -25.57612508830177, -25.558071516158037, -25.558070163378375], 'lons': [152.47745205079534, 152.45754645697113, 152.45754645697113, 152.47744906648413]}"
746,S_k_11872,"                                            geometry
0  POLYGON ((152.44005 -25.58203, 152.42015 -25.5...","{'lats': [-25.58202643480513, -25.582025080577917, -25.563971522988652, -25.563970169852517], 'lons': [152.44005253847953, 152.4201459688196, 152.4201459688196, 152.4400495532334]}"
747,S_k_11873,"                                            geometry
0  POLYGON ((152.37604 -25.43303, 152.35616 -25.4...","{'lats': [-25.433026620487652, -25.43302527525505, -25.414971350843917, -25.41497000669977], 'lons': [152.37604026920684, 152.35615824986516, 152.35615824986516, 152.37603730751076]}"
748,S_k_11874,"                                            geometry
0  POLYGON ((152.43065 -25.52773, 152.41075 -25.5...","{'lats': [-25.527726502563237, -25.527725151616455, -25.509671460167866, -25.5096701103112], 'lons': [152.4306480559096, 152.4107504556873, 152.4107504556873, 152.43064507926053]}"
749,S_k_11875,"                                            geometry
0  POLYGON ((152.34124 -25.41773, 152.32136 -25.4...","{'lats': [-25.417726639510356, -25.41772529520013, -25.399671333209504, -25.39966998998747], 'lons': [152.34123901485108, 152.3213595054262, 152.3213595054262, 152.34123605556604]}"
750,S_k_11876,"                                            geometry
0  POLYGON ((152.42114 -25.41953, 152.40126 -25.4...","{'lats': [-25.419526637272828, -25.419525292854097, -25.401471335283738, -25.40146999195323], 'lons': [152.42113916236923, 152.40125935776635, 152.40125935776635, 152.42113620280062]}"
751,S_k_11877,"                                            geometry
0  POLYGON ((152.45344 -25.43533, 152.43356 -25.4...","{'lats': [-25.435326617627325, -25.43532527225604, -25.417271353495522, -25.417270009212743], 'lons': [152.45344045785868, 152.43355806103207, 152.43355806103207, 152.45343749580005]}"
752,S_k_11882,"                                            geometry
0  POLYGON ((152.39834 -25.48663, 152.37845 -25.4...","{'lats': [-25.486626553781264, -25.486625205315523, -25.468571412684074, -25.468570065307727], 'lons': [152.39834467163536, 152.37845384320894, 152.37845384320894, 152.39834170148222]}"
753,S_k_11883,"                                            geometry
0  POLYGON ((152.44085 -25.50263, 152.42095 -25.5...","{'lats': [-25.502626533849387, -25.502625184417983, -25.484571431162497, -25.48457008282077], 'lons': [152.44084598823332, 152.42095252534727, 152.42095252534727, 152.4408430155525]}"
754,S_k_11884,"                                            geometry
0  POLYGON ((152.28125 -25.49593, 152.26135 -25.4...","{'lats': [-25.495926542196948, -25.495925193169942, -25.477871423423608, -25.477870075486166], 'lons': [152.28124543677126, 152.26135307733858, 152.2613530773386, 152.28124246514912]}"
755,S_k_11892,"                                            geometry
0  POLYGON ((152.80571 -26.29993, 152.78569 -26.2...","{'lats': [-26.299925529402266, -26.299924131527778, -26.281872362703897, -26.281870965933418], 'lons': [152.8057130320866, 152.78568541758082, 152.78568541758082, 152.80570993155564]}"
756,S_k_11900,"                                            geometry
0  POLYGON ((151.20038 -25.86663, 151.18042 -25.8...","{'lats': [-25.86662607799171, -25.86662470652325, -25.84857185385342, -25.84857048348109], 'lons': [151.2003762455464, 151.18042223908742, 151.18042223908745, 151.2003732149614]}"
757,S_k_11902,"                                            geometry
0  POLYGON ((151.08308 -25.89493, 151.06312 -25.8...","{'lats': [-25.894926042357895, -25.89492466917058, -25.876871886900382, -25.876870514809713], 'lons': [151.08307862254904, 151.06311985981807, 151.06311985981807, 151.08307558742976]}"
758,S_k_11903,"                                            geometry
0  POLYGON ((151.11508 -25.89303, 151.09512 -25.8...","{'lats': [-25.893026044751135, -25.89302467167925, -25.874971884680864, -25.874970512705588], 'lons': [151.11507846285076, 151.0951200196687, 151.0951200196687, 151.11507542803602]}"
759,S_k_11908,"                                            geometry
0  POLYGON ((151.19678 -25.94243, 151.17682 -25.9...","{'lats': [-25.942425982486583, -25.942424606412473, -25.924371942427143, -25.924370567450527], 'lons': [151.19678262023237, 151.17681585832483, 151.17681585832483, 151.1967795774919]}"
760,S_k_11913,"                                            geometry
0  POLYGON ((151.20839 -26.01063, 151.18841 -26.0...","{'lats': [-26.01062589638858, -26.010624516165652, -25.992572022281365, -25.99257064315717], 'lons': [151.20838837765976, 151.1884100954156, 151.1884100954156, 151.2083853239536]}"
761,S_k_11914,"                                            geometry
0  POLYGON ((151.11170 -26.10573, 151.09170 -26.1...","{'lats': [-26.105725776065448, -26.105724390049435, -26.087672133886333, -26.087670748970776], 'lons': [151.11169644069943, 151.09170202470878, 151.09170202470878, 151.11169337165617]}"
762,S_k_11915,"                                            geometry
0  POLYGON ((151.14839 -26.07153, 151.12840 -26.0...","{'lats': [-26.071525819371782, -26.07152443544015, -26.0534720937168, -26.05347071088499], 'lons': [151.1483935363934, 151.12840493177524, 151.12840493177524, 151.1483904728719]}"
763,S_k_11916,"                                            geometry
0  POLYGON ((151.11170 -26.13763, 151.09170 -26.1...","{'lats': [-26.137625735635577, -26.13762434767429, -26.119572171388725, -26.11957078452848], 'lons': [151.11169915441596, 151.0916993084144, 151.0916993084144, 151.111696080216]}"
764,S_k_11918,"                                            geometry
0  POLYGON ((151.15210 -26.13443, 151.13210 -26.1...","{'lats': [-26.13442573969281, -26.134424351926707, -26.116372167625247, -26.11637078096013], 'lons': [151.15209888198746, 151.13209958110164, 151.13209958110164, 151.15209580830506]}"
765,S_k_11919,"                                            geometry
0  POLYGON ((151.10710 -26.15883, 151.08710 -26.1...","{'lats': [-26.158825708747678, -26.15882431949304, -26.140772196330268, -26.140770808177056], 'lons': [151.10710096041663, 151.08709750069895, 151.08709750069895, 151.10709788278623]}"
766,S_k_11920,"                                            geometry
0  POLYGON ((151.15640 -26.15763, 151.13640 -26.1...","{'lats': [-26.15762571027004, -26.15762432108862, -26.139572194918085, -26.139570806838073], 'lons': [151.15640085813624, 151.1363976030764, 151.1363976030764, 151.15639778070013]}"
767,S_k_11921,"                                            geometry
0  POLYGON ((151.17670 -26.16883, 151.15670 -26.1...","{'lats': [-26.168825696059407, -26.168824306194537, -26.15077220810023, -26.15077081933697], 'lons': [151.17670181300477, 151.15669664730137, 151.15669664730137, 151.17669873375536]}"
768,S_k_11928,"                                            geometry
0  POLYGON ((151.06941 -26.25483, 151.04939 -26.2...","{'lats': [-26.254825586800056, -26.25482419168296, -26.236772309455606, -26.236770915441696], 'lons': [151.06940916384193, 151.04938928949116, 151.04938928949116, 151.06940607064377]}"
769,S_k_11929,"                                            geometry
0  POLYGON ((148.29107 -24.60413, 148.27132 -24.6...","{'lats': [-24.6041276390977, -24.604126343512814, -24.586070406966325, -24.586069112455785], 'lons': [148.29107377333628, 148.27132481009374, 148.27132481009374, 148.29107094037906]}"
770,S_k_11930,"                                            geometry
0  POLYGON ((148.25787 -24.52553, 148.23813 -24.5...","{'lats': [-24.525527734404918, -24.525526443494275, -24.50747031869571, -24.50746902885811], 'lons': [148.25786762075944, 148.2381309686758, 148.2381309686758, 148.25786479981488]}"
771,S_k_11931,"                                            geometry
0  POLYGON ((148.29317 -24.55803, 148.27343 -24.5...","{'lats': [-24.558027695023956, -24.558026402181273, -24.539970355168144, -24.539969063399052], 'lons': [148.29317016158632, 148.27342842536788, 148.27342842536788, 148.2931673356787]}"
772,S_k_11932,"                                            geometry
0  POLYGON ((147.57373 -22.71273, 147.55427 -22.7...","{'lats': [-22.712729868675588, -22.71272868404486, -22.694668344449617, -22.694667160863663], 'lons': [147.57373283934888, 147.55426588420463, 147.55426588420463, 147.57373028668562]}"
773,S_k_11933,"                                            geometry
0  POLYGON ((147.94922 -26.40913, 147.92918 -26.4...","{'lats': [-26.409125390141423, -26.409123985581797, -26.3910724919047, -26.39107108845111], 'lons': [147.94922243631183, 147.92917600445412, 147.92917600445412, 147.94921931797475]}"
774,S_k_11934,"                                            geometry
0  POLYGON ((147.94772 -26.33803, 147.92768 -26.3...","{'lats': [-26.338025480859663, -26.33802408065412, -26.31997240773861, -26.31997100863779], 'lons': [147.94771630709963, 147.9276821394662, 147.9276821394662, 147.94771320036432]}"
775,S_k_11935,"                                            geometry
0  POLYGON ((152.83637 -26.94782, 152.81623 -26.9...","{'lats': [-26.947824697317756, -26.9478232595968, -26.929773134829446, -26.929771698224695], 'lons': [152.836369624872, 152.81622877144312, 152.81622877144312, 152.83636641761612]}"
776,S_k_11936,"                                            geometry
0  POLYGON ((152.70806 -26.86392, 152.68794 -26.8...","{'lats': [-26.86392480585356, -26.86392337331752, -26.845873034095177, -26.845871602673732], 'lons': [152.70806218781598, 152.68793621548178, 152.68793621548178, 152.70805899452833]}"
777,S_k_11939,"                                            geometry
0  POLYGON ((152.67106 -26.87192, 152.65094 -26.8...","{'lats': [-26.871924795514477, -26.871923362484367, -26.853873043690854, -26.85387161177549], 'lons': [152.67106289554815, 152.65093550708485, 152.65093550708485, 152.67105970093053]}"
778,S_k_11940,"                                            geometry
0  POLYGON ((152.70126 -26.82962, 152.68114 -26.8...","{'lats': [-26.82962485015848, -26.829623419739967, -26.81157299297646, -26.81157156367189], 'lons': [152.70125915676223, 152.68113924938393, 152.68113924938393, 152.70125596917225]}"
779,S_k_11941,"                                            geometry
0  POLYGON ((152.78056 -26.87952, 152.76043 -26.8...","{'lats': [-26.879524785690396, -26.879523352190855, -26.861473052808588, -26.86147162042394], 'lons': [152.7805635681674, 152.76043483383378, 152.76043483383378, 152.7805603722859]}"
780,S_k_11942,"                                            geometry
0  POLYGON ((152.13877 -26.93472, 152.11863 -26.9...","{'lats': [-26.93472471427958, -26.934723277368676, -26.91667311908647, -26.91667168329153], 'lons': [152.13876846151805, 152.1186299358888, 152.1186299358888, 152.1387652564461]}"
781,S_k_11945,"                                            geometry
0  POLYGON ((150.57410 -28.32032, 150.55370 -28.3...","{'lats': [-28.320322889700865, -28.32032136606094, -28.302274813187214, -28.30227329069096], 'lons': [150.5740959927167, 150.55370228608984, 150.55370228608984, 150.5740925503971]}"
782,S_k_11946,"                                            geometry
0  POLYGON ((150.41075 -27.82462, 150.39045 -27.8...","{'lats': [-27.824623549421933, -27.824622057056956, -27.806574200512838, -27.80657270928134], 'lons': [150.4107493166863, 150.39044900528992, 150.39044900528992, 150.4107459607236]}"
783,S_k_11947,"                                            geometry
0  POLYGON ((150.36756 -27.90602, 150.34724 -27.9...","{'lats': [-27.906023441612376, -27.90602194413097, -27.88797430062547, -27.887972804279194], 'lons': [150.3675569000376, 150.3472414149076, 150.3472414149076, 150.36755353000996]}"
784,S_k_11948,"                                            geometry
0  POLYGON ((150.49443 -25.30213, 150.47457 -25.3...","{'lats': [-25.30212678297142, -25.302125445622902, -25.284071200226844, -25.284069863964508], 'lons': [150.49442957054728, 150.4745689588153, 150.4745689588153, 150.49442662943608]}"
785,S_k_11949,"                                            geometry
0  POLYGON ((148.53833 -25.28493, 148.51847 -25.2...","{'lats': [-25.284926804276594, -25.28492546796279, -25.266871180479097, -25.266869845251176], 'lons': [148.53832817031946, 148.5184703603917, 148.5184703603917, 148.53832523190584]}"
786,S_k_11950,"                                            geometry
0  POLYGON ((148.61353 -25.27603, 148.59367 -25.2...","{'lats': [-25.276026815296685, -25.27602547951818, -25.257971170264724, -25.25796983557194], 'lons': [148.61352744628857, 148.5936710851201, 148.5936710851201, 148.61352450927015]}"
787,S_k_11951,"                                            geometry
0  POLYGON ((152.95456 -26.79742, 152.93444 -26.7...","{'lats': [-26.797424891715547, -26.797423463283785, -26.779372954408803, -26.779371527090372], 'lons': [152.95455631621914, 152.93444209259746, 152.93444209259746, 152.95455313397122]}"
788,S_k_11952,"                                            geometry
0  POLYGON ((151.09870 -28.31852, 151.07830 -28.3...","{'lats': [-28.3185228921102, -28.31852136858435, -28.300474810949478, -28.30047328856726], 'lons': [151.09869582106708, 151.0783024578977, 151.0783024578977, 151.09869237906412]}"
789,S_k_11954,"                                            geometry
0  POLYGON ((151.13542 -23.90483, 151.11578 -23.9...","{'lats': [-23.90482847907952, -23.90482722488322, -23.88676962929479, -23.88676837616149], 'lons': [151.13541994776665, 151.11577868852095, 151.11577868852095, 151.13541722054268]}"
790,S_k_11955,"                                            geometry
0  POLYGON ((150.67903 -25.32883, 150.65917 -25.3...","{'lats': [-25.32882674987818, -25.32882541092287, -25.310771230901615, -25.310769893032955], 'lons': [150.6790317467095, 150.659166780558, 150.659166780558, 150.67902880140744]}"
791,S_k_11956,"                                            geometry
0  POLYGON ((150.67624 -25.38893, 150.65636 -25.3...","{'lats': [-25.388926675295515, -25.38892533272091, -25.37087130003671, -25.37086995854979], 'lons': [150.67623665648784, 150.65636186605647, 150.65636186605647, 150.67623370173763]}"
792,S_k_11957,"                                            geometry
0  POLYGON ((152.58625 -26.68123, 152.56615 -26.6...","{'lats': [-26.681225041397266, -26.681223620125934, -26.663172815501518, -26.663171395341312], 'lons': [152.58624610522153, 152.56615231320518, 152.56615231320518, 152.5862429421974]}"
793,S_k_11968,"                                            geometry
0  POLYGON ((151.00880 -24.97523, 150.98900 -24.9...","{'lats': [-24.975227186098813, -24.975225868367282, -24.957170826627276, -24.957169509976314], 'lons': [151.0088031776339, 150.98899537721746, 150.98899537721746, 151.00880028750936]}"
794,S_k_11971,"                                            geometry
0  POLYGON ((150.69233 -23.99003, 150.67267 -23.9...","{'lats': [-23.990028377705766, -23.990027118490424, -23.971969723111922, -23.971968464960934], 'lons': [150.69232639622507, 150.67267223369046, 150.67267223369046, 150.69232365625496]}"
795,S_k_11974,"                                            geometry
0  POLYGON ((150.63273 -24.03543, 150.61307 -24.0...","{'lats': [-24.03542832357703, -24.035427061684583, -24.01736977321006, -24.017368512382703], 'lons': [150.63272984469614, 150.61306878181634, 150.61306878181634, 150.63272709791886]}"
796,S_k_11975,"                                            geometry
0  POLYGON ((150.88138 -25.92223, 150.86142 -25.9...","{'lats': [-25.922226007957125, -25.922224633110943, -25.904171918804607, -25.90417054505556], 'lons': [150.8813809189366, 150.8614175612417, 150.8614175612417, 150.88137787943876]}"
797,S_k_11976,"                                            geometry
0  POLYGON ((151.28192 -25.16323, 151.26208 -25.1...","{'lats': [-25.163226954724188, -25.163225625723456, -25.145171041039053, -25.145169713122108], 'lons': [151.28191829963552, 151.26208024059372, 151.26208024059372, 151.2819153802615]}"
798,S_k_11977,"                                            geometry
0  POLYGON ((151.04314 -24.21883, 151.02345 -24.2...","{'lats': [-24.21882810413848, -24.21882683141267, -24.20076997633863, -24.20076870468085], 'lons': [151.0431438628151, 151.02345474989633, 151.02345474989633, 151.04314108843096]}"
799,S_k_11978,"                                            geometry
0  POLYGON ((151.09574 -24.19593, 151.07606 -24.1...","{'lats': [-24.195928131606316, -24.195926860234852, -24.177869950909788, -24.17786868060599], 'lons': [151.09574210477774, 151.07605650966173, 151.07605650966173, 151.09573933385022]}"
800,S_k_11979,"                                            geometry
0  POLYGON ((149.14295 -24.23963, 149.12325 -24.2...","{'lats': [-24.23962807917277, -24.239626805216396, -24.22156999945173, -24.221568726563717], 'lons': [149.1429454615397, 149.123253149601, 149.123253149601, 149.1429426840135]}"
801,S_k_11980,"                                            geometry
0  POLYGON ((149.22504 -24.10603, 149.20536 -24.1...","{'lats': [-24.106028239251323, -24.106026973192144, -24.087969851262574, -24.08796858626961], 'lons': [149.22503522435363, 149.20536339685646, 149.20536339685646, 149.2250324669697]}"
802,S_k_11981,"                                            geometry
0  POLYGON ((149.11437 -24.58213, 149.09463 -24.5...","{'lats': [-24.582127665796666, -24.58212637152067, -24.564070382237766, -24.56406908903575], 'lons': [149.11437204859936, 149.09462653651315, 149.09462653651315, 149.11436921900776]}"
803,S_k_11982,"                                            geometry
0  POLYGON ((149.24165 -24.30023, 149.22195 -24.3...","{'lats': [-24.300228006345332, -24.300226728801515, -24.282170066878308, -24.28216879040385], 'lons': [149.2416501297111, 149.22194847684682, 149.22194847684682, 149.2416473430178]}"
804,S_k_11984,"                                            geometry
0  POLYGON ((149.10558 -24.65273, 149.08582 -24.6...","{'lats': [-24.652727580055007, -24.652726281577085, -24.634670461653897, -24.63466916425113], 'lons': [149.10557759072677, 149.08582098898174, 149.08582098898174, 149.10557475032525]}"
805,S_k_11985,"                                            geometry
0  POLYGON ((149.29534 -24.18123, 149.27566 -24.1...","{'lats': [-24.18122814922831, -24.181226878725983, -24.16316993459628, -24.163168665161376], 'lons': [149.29534097741336, 149.2756576381347, 149.2756576381347, 149.2953382087033]}"
806,S_k_11986,"                                            geometry
0  POLYGON ((149.18555 -24.26703, 149.16585 -24.2...","{'lats': [-24.267028046260926, -24.267026770682914, -24.248970029922205, -24.248968755413014], 'lons': [149.18554757032155, 149.16585103874831, 149.16585103874831, 149.1855447886529]}"
