,code,geom,box
1370,S_k_8972,"                                            geometry
0  POLYGON ((150.04330 -30.39062, 150.02249 -30.3...","{'lats': [-30.39062005524845, -30.3906183977878, -30.372577446388114, -30.372575790117196], 'lons': [150.04330420385844, 150.02249388494621, 150.02249388494621, 150.04330038145434]}"
1371,S_k_8973,"                                            geometry
0  POLYGON ((150.04270 -30.37052, 150.02190 -30.3...","{'lats': [-30.37052008335262, -30.370518427217327, -30.35247742027672, -30.352475765330688], 'lons': [150.04270207579827, 150.02189601493106, 150.02189601493106, 150.04269825724452]}"
1372,S_k_8974,"                                            geometry
0  POLYGON ((150.04210 -30.35042, 150.02130 -30.3...","{'lats': [-30.35042011144578, -30.350418456635335, -30.332377394175587, -30.332375740553925], 'lons': [150.04209994988835, 150.0212981427642, 150.0212981427642, 150.04209613518165]}"
1373,S_k_8989,"                                            geometry
0  POLYGON ((150.23181 -30.46672, 150.21099 -30.4...","{'lats': [-30.466719948744473, -30.466718286261003, -30.448677545340043, -30.448675884048118], 'lons': [150.23181228035563, 150.21098580114673, 150.21098580114673, 150.2318084433439]}"
1374,S_k_8990,"                                            geometry
0  POLYGON ((150.23111 -30.44662, 150.21029 -30.4...","{'lats': [-30.446619976890258, -30.44661831573419, -30.428577519190064, -30.42857585922507], 'lons': [150.231110144138, 150.2102879392954, 150.21028793929543, 150.23110631098922]}"
1375,S_k_8995,"                                            geometry
0  POLYGON ((150.25501 -30.46612, 150.23419 -30.4...","{'lats': [-30.4661199495848, -30.466118287140965, -30.44807754455928, -30.44807588330697], 'lons': [150.25501221655668, 150.23418586500335, 150.23418586500335, 150.25500837966032]}"
1376,S_k_9013,"                                            geometry
0  POLYGON ((149.57021 -30.48922, 149.54938 -30.4...","{'lats': [-30.48921991722499, -30.48921825325498, -30.471177574624427, -30.4711759118465], 'lons': [149.57021467420526, 149.5493834051336, 149.5493834051336, 149.5702108328655]}"
1377,S_k_9021,"                                            geometry
0  POLYGON ((149.05114 -30.69692, 149.03026 -30.6...","{'lats': [-30.696919625620136, -30.696917947895816, -30.678877845549597, -30.678876169022338], 'lons': [149.05113690031894, 149.03026115894906, 149.03026115894906, 149.05113301882858]}"
1378,S_k_9023,"                                            geometry
0  POLYGON ((148.99685 -30.79452, 148.97595 -30.7...","{'lats': [-30.794519488193224, -30.794517803985592, -30.77647797322911, -30.7764762902209], 'lons': [148.9968474248465, 148.97595062492798, 148.975950624928, 148.99684352436478]}"
1379,S_k_9036,"                                            geometry
0  POLYGON ((149.09374 -30.73212, 149.07286 -30.7...","{'lats': [-30.732119576085616, -30.732117896024537, -30.71407789157088, -30.714076212707713], 'lons': [149.09374069011113, 149.0728573657376, 149.0728573657376, 149.0937368017806]}"
1380,S_k_9039,"                                            geometry
0  POLYGON ((148.71643 -30.63612, 148.69557 -30.6...","{'lats': [-30.636119711101674, -30.63611803740964, -30.618077766130536, -30.618076093634095], 'lons': [148.71643037006032, 148.69556769510157, 148.69556769510157, 148.71642650036034]}"
1381,S_k_9044,"                                            geometry
0  POLYGON ((149.03652 -30.52762, 149.01568 -30.5...","{'lats': [-30.5276198634001, -30.527618196891517, -30.509577624632502, -30.509575959316923], 'lons': [149.03651876596484, 149.01567930967678, 149.0156793096768, 149.03651491722897]}"
1382,S_k_9055,"                                            geometry
0  POLYGON ((148.68562 -30.49312, 148.66478 -30.4...","{'lats': [-30.493119911760218, -30.493118247532482, -30.475077579701694, -30.475075916666118], 'lons': [148.6856150894145, 148.66478298954914, 148.66478298954914, 148.68561124732415]}"
1383,S_k_9062,"                                            geometry
0  POLYGON ((148.68462 -30.51372, 148.66378 -30.5...","{'lats': [-30.513719882888186, -30.513718217298745, -30.49567760652635, -30.495675942129573], 'lons': [148.68461728392145, 148.66378079305917, 148.66378079305917, 148.6846134378642]}"
1384,S_k_9068,"                                            geometry
0  POLYGON ((148.80962 -30.51562, 148.78878 -30.5...","{'lats': [-30.515619880224655, -30.515618214509583, -30.497577609001, -30.497575944478633], 'lons': [148.80961748644188, 148.7887805903558, 148.7887805903558, 148.80961364001854]}"
1385,S_k_9071,"                                            geometry
0  POLYGON ((148.93452 -30.54592, 148.91368 -30.5...","{'lats': [-30.54591983773514, -30.54591817001608, -30.527877648477467, -30.52787598195184], 'lons': [148.93452071872304, 148.91367735515445, 148.91367735515445, 148.93451686645804]}"
1386,S_k_9078,"                                            geometry
0  POLYGON ((149.82813 -30.62912, 149.80727 -30.6...","{'lats': [-30.629119720936938, -30.62911804770883, -30.611077756992785, -30.6110760849601], 'lons': [149.82812961949978, 149.80726844633972, 149.80726844633972, 149.82812575115528]}"
1387,S_k_9085,"                                            geometry
0  POLYGON ((149.31174 -30.74012, 149.29086 -30.7...","{'lats': [-30.74011956482315, -30.740117884230752, -30.722077902034517, -30.722076222640215], 'lons': [149.31174155236127, 149.29085650270963, 149.29085650270966, 149.31173766247477]}"
1388,S_k_9088,"                                            geometry
0  POLYGON ((149.33794 -30.68212, 149.31706 -30.6...","{'lats': [-30.682119646437258, -30.682117969694936, -30.66407782620888, -30.66407615066327], 'lons': [149.3379353088812, 149.31706275182287, 149.31706275182287, 149.33793143026372]}"
1389,S_k_9090,"                                            geometry
0  POLYGON ((149.45925 -30.78272, 149.43835 -30.7...","{'lats': [-30.782719504821852, -30.78271782139874, -30.764677957779973, -30.76467627555601], 'lons': [149.45924614967433, 149.43835190125006, 149.43835190125006, 149.4592422514929]}"
1390,S_k_9092,"                                            geometry
0  POLYGON ((149.30984 -30.71442, 149.28896 -30.7...","{'lats': [-30.714419600997743, -30.714417922111878, -30.696377868425678, -30.696376190737304], 'lons': [149.309838783612, 149.2889592739567, 149.2889592739567, 149.3098348987223]}"
1391,S_k_9093,"                                            geometry
0  POLYGON ((149.49785 -30.78732, 149.47695 -30.7...","{'lats': [-30.787319498339933, -30.787317814611008, -30.769277963802104, -30.76927628127243], 'lons': [149.49784664668562, 149.4769514037906, 149.4769514037906, 149.4978427476076]}"
1392,S_k_9098,"                                            geometry
0  POLYGON ((149.79513 -30.63652, 149.77427 -30.6...","{'lats': [-30.636519710539623, -30.636518036821077, -30.618477766652738, -30.618476094129804], 'lons': [149.79513041295743, 149.7742676521657, 149.7742676521657, 149.79512654318]}"
1393,S_k_9100,"                                            geometry
0  POLYGON ((149.57235 -30.84172, 149.55145 -30.8...","{'lats': [-30.841719421641756, -30.84171773429411, -30.82367803505976, -30.82367634891269], 'lons': [149.57235253308636, 149.5514455120826, 149.5514455120826, 149.57234862339146]}"
1394,S_k_9105,"                                            geometry
0  POLYGON ((149.82152 -30.54042, 149.80068 -30.5...","{'lats': [-30.5404198454496, -30.5404181780944, -30.522377641310076, -30.522375975148172], 'lons': [149.8215201316398, 149.80067794276803, 149.80067794276803, 149.82151628043576]}"
1395,S_k_9106,"                                            geometry
0  POLYGON ((149.41234 -30.76912, 149.39145 -30.7...","{'lats': [-30.769119523982443, -30.76911784146329, -30.751077939978433, -30.751076258658095], 'lons': [149.41234468092006, 149.39145337132894, 149.39145337132894, 149.4123407853884]}"
1396,S_k_9107,"                                            geometry
0  POLYGON ((149.49184 -30.71862, 149.47096 -30.7...","{'lats': [-30.718619595087137, -30.71861791592246, -30.700577873917048, -30.700576195949953], 'lons': [149.49183923584843, 149.47095882131225, 149.47095882131225, 149.49183535014254]}"
1397,S_k_9109,"                                            geometry
0  POLYGON ((149.20686 -30.90072, 149.18594 -30.9...","{'lats': [-30.900719338369434, -30.900717647092524, -30.88267811242475, -30.882676422349853], 'lons': [149.2068589354053, 149.18593910399352, 149.18593910399355, 149.2068550141676]}"
1398,S_k_9111,"                                            geometry
0  POLYGON ((149.34014 -30.72672, 149.31926 -30.7...","{'lats': [-30.72671958368681, -30.726717903984312, -30.70867788450879, -30.708676206004075], 'lons': [149.34014010828787, 149.31925794808575, 149.31925794808575, 149.34013622100738]}"
1399,S_k_9118,"                                            geometry
0  POLYGON ((149.84302 -30.50782, 149.82218 -30.5...","{'lats': [-30.507819891158533, -30.507818225959156, -30.489777598842483, -30.489775934835624], 'lons': [149.8430166551655, 149.8221814223833, 149.8221814223833, 149.84301281024474]}"
1400,S_k_9119,"                                            geometry
0  POLYGON ((149.55194 -30.75922, 149.53105 -30.7...","{'lats': [-30.75921953792714, -30.75921785606588, -30.74117792702285, -30.74117624636015], 'lons': [149.5519436123832, 149.53105444082954, 149.53105444082954, 149.5519397187795]}"
1401,S_k_9129,"                                            geometry
0  POLYGON ((149.76134 -30.76922, 149.74045 -30.7...","{'lats': [-30.769219523841578, -30.76921784131579, -30.751177940109333, -30.751176258782355], 'lons': [149.76134469171606, 149.7404533605232, 149.7404533605232, 149.76134079616494]}"
1402,S_k_9130,"                                            geometry
0  POLYGON ((149.82534 -30.70252, 149.80446 -30.7...","{'lats': [-30.702519617741864, -30.702517939645897, -30.684477852869122, -30.684476175970353], 'lons': [149.82533750279282, 149.80446055593157, 149.80446055593157, 149.82533362021493]}"
1403,S_k_9135,"                                            geometry
0  POLYGON ((149.62794 -30.76012, 149.60705 -30.7...","{'lats': [-30.76011953665955, -30.760117854738485, -30.74207792820053, -30.74207624747805], 'lons': [149.627943709501, 149.60705434362413, 149.60705434362413, 149.62793981572204]}"
1404,S_k_9139,"                                            geometry
0  POLYGON ((149.61785 -30.79362, 149.59695 -30.7...","{'lats': [-30.793619489461637, -30.79361780531384, -30.775577972050655, -30.77557628910226], 'lons': [149.617847327561, 149.5969507223012, 149.5969507223012, 149.61784342725474]}"
1405,S_k_9144,"                                            geometry
0  POLYGON ((149.20456 -30.91902, 149.18364 -30.9...","{'lats': [-30.919019312522224, -30.91901762002561, -30.90097813643827, -30.900976445144106], 'lons': [149.20456092505856, 149.1836371125475, 149.1836371125475, 149.20455700023453]}"
1406,S_k_9145,"                                            geometry
0  POLYGON ((149.30506 -30.90322, 149.28414 -30.9...","{'lats': [-30.903219334838923, -30.903217643395408, -30.88517811570481, -30.885176425463367], 'lons': [149.30505920710826, 149.28413883204567, 149.28413883204567, 149.30505528538072]}"
1407,S_k_9148,"                                            geometry
0  POLYGON ((149.75785 -30.80982, 149.73695 -30.8...","{'lats': [-30.80981946662688, -30.80981778140174, -30.791777993265704, -30.791776309240355], 'lons': [149.75784907937148, 149.73694896891115, 149.73694896891115, 149.75784517590535]}"
1408,S_k_9156,"                                            geometry
0  POLYGON ((149.25715 -30.85622, 149.23624 -30.8...","{'lats': [-30.856219401185065, -30.856217712872198, -30.83817805406533, -30.83817636695339], 'lons': [149.2571541047834, 149.2362439389688, 149.2362439389688, 149.25715019225447]}"
1409,S_k_9168,"                                            geometry
0  POLYGON ((149.37543 -30.60282, 149.35457 -30.6...","{'lats': [-30.602819757877647, -30.602818086391984, -30.584777722671813, -30.584776052380953], 'lons': [149.37542680189253, 149.35457126649095, 149.35457126649095, 149.37542293863706]}"
1410,S_k_9169,"                                            geometry
0  POLYGON ((149.13857 -31.02312, 149.11763 -31.0...","{'lats': [-31.023119165322004, -31.023117465878343, -31.00507827319437, -31.00507657495572], 'lons': [149.13857227801358, 149.11762574936745, 149.11762574936745, 149.1385683327348]}"
1411,S_k_9180,"                                            geometry
0  POLYGON ((149.40633 -30.61042, 149.38547 -30.6...","{'lats': [-30.610419747204684, -30.610418075215588, -30.592377732587874, -30.59237606179376], 'lons': [149.40632761572385, 149.38547045192476, 149.38547045192476, 149.40632375099838]}"
1412,S_k_9184,"                                            geometry
0  POLYGON ((149.76091 -30.47162, 149.74009 -30.4...","{'lats': [-30.471619941881382, -30.47161827907424, -30.453577551716425, -30.453575890100932], 'lons': [149.7609128014524, 149.74008527957912, 149.74008527957912, 149.76090896349854]}"
1413,S_k_9191,"                                            geometry
0  POLYGON ((149.68982 -30.54162, 149.66898 -30.5...","{'lats': [-30.54161984376651, -30.54161817633192, -30.5235776428738, -30.523575976632536], 'lons': [149.68982025971684, 149.66897781457527, 149.66897781457527, 149.68981640828136]}"
1414,S_k_9194,"                                            geometry
0  POLYGON ((149.17725 -30.82342, 149.15635 -30.8...","{'lats': [-30.82341944745157, -30.823417761321707, -30.805378011080816, -30.80537632615107], 'lons': [149.17725055112624, 149.15634749582944, 149.15634749582944, 149.17724664500562]}"
